,id,vehicle_vin,vehicle_mileage,vehicle_lead_source,seller_type,num_auctions,valuation_autozen_low,valuation_autozen_high,valuation_cbb_trade_in_low,valuation_cbb_trade_in_high,valuation_cbb_base_retail_avg,valuation_highest_bid_amount,valuation_seller_asking_price,valuation_starting_price
177,1qDClTBk6mNUaZcJ7gl3gLBghwo,55SWF6EB3GU154010,33714.0,DDC,consumer,1,29830.0,36000.0,37410.0,44850.0,,,,29830.0
178,1qDDId1CB63r6bfuPGmAHV1OGMM,WDDSJ4EB4GN376632,72383.0,DDC,consumer,1,20300.0,23500.0,13985.0,19590.0,,20400.0,,20300.0
179,1qDDoQMJlcqRd51YO9Ld9tYBE9x,WA1JCCFS4HR011350,75960.0,DDC,consumer,1,18763.0,24988.0,15180.0,22420.0,,,,18763.0
180,1qDGpqz6dfcGJJfxpzU0qJnamf0,,76322.0,DDC,consumer,1,,,4750.0,6810.0,,,,
181,1qDGwoGnH7KmzfIv8G9qIPtJFYg,,76322.0,DDC,consumer,1,,,6790.0,9234.0,,,,
182,1qDNurkaxZZ5mCAEHEg937Xaxpw,5N1BV28UX9N102074,160830.0,DDC,consumer,1,,,4655.0,7250.0,,,,
183,1qDqcP9Cl47AoZnyPGLZpyYqeE4,3FA6P0HR8DR353719,75000.0,DDC,consumer,1,,,26130.0,,,,,
184,1qG8V0wonuVlxwg9d7unF3pg2Yr,5UXTR9C5XKLE14274,23807.0,DDC,consumer,1,37620.0,44500.0,41030.0,50745.0,,,,37620.0
185,1qGHaCAqf3dKO4DGolmbZaQIDrA,5UXWX9C31H0T21801,54975.0,DDC,consumer,1,,,20585.0,28760.0,,,,
186,1qGRsvcpuO6hYMglIQI2exR95nX,4JGDA6EB8GA754629,48682.0,DDC,consumer,1,40233.0,46800.0,37410.0,44850.0,,,,40233.0
187,1qHD2fJKpvCZnoG23TVThRe2UoN,JM1DKFD77J0302036,31271.0,DDC,consumer,1,20690.0,23150.0,12990.0,17960.0,,,,20690.0
188,1qImpCJuvtJVSHpw29k45O3Dqjx,SALVD2BG3HH213823,46111.0,DDC,consumer,1,35245.0,41000.0,32520.0,41650.0,,,,35245.0
189,1qInHnf15eDn5bUSWthoZjsBP5s,2HGFB2F57FH019380,53159.0,DDC,consumer,1,10783.0,14700.0,8835.0,11570.0,,,,10783.0
190,1qiqa3fidvAaxiY6E3ZoItZa2Cq,,100000.0,MQL,consumer,1,,,9590.0,12115.0,,,,
191,1qiWENch7LhRzB6ffZZrUX4OuRp,,237000.0,MQL,consumer,1,,,1760.0,,,,,
192,1qJOTEWO1643cRTYcjrvhhsRgSn,5N1AT2MV0KC741002,36643.0,DDC,consumer,1,22900.0,26500.0,10675.0,15375.0,,,,22900.0
193,1qJP5JBJKqQUImFn4tS78oDhQH3,1FM5K8GT4HGB35026,52542.0,FAMILY,consumer,3,29925.0,36000.0,15460.0,21525.0,,,,29925.0
194,1qm8xnbyAxkKUpZKle7Ga1cwgDr,WAUBNAF47HN028772,74487.0,DDC,consumer,1,25649.0,27999.0,18140.0,23400.0,,,,25649.0
195,1qm9H8ZiPDIcBy1vqxR0wOniGHq,2HGFC1F9XKH105271,58082.0,DDC,consumer,1,21470.0,25000.0,15885.0,18890.0,,,,21470.0
196,1qMa1A7xwF062yc46jOxfrA7aIi,3VWLX7AJ1DM420830,108393.0,DDC,consumer,1,9415.0,13500.0,8550.0,10560.0,,,,9415.0
197,1qMEAPWKqR5oY3kfOsHwjvICLhm,,2323.0,DDC,consumer,1,,,26695.0,32610.0,,,,
198,1qo8TtgTiDMEclzR7K2ptum9kMJ,JN1BV7ARXFM403813,86061.0,DDC,consumer,1,17480.0,22000.0,10910.0,15440.0,,,,17480.0
199,1qoOwoXRKC4gsPo2W45fJxZwAFY,3VW447AU6FM078916,85630.0,DDC,consumer,1,17718.0,22500.0,14145.0,17020.0,,,,17718.0
200,1qou2Ba7lZ2cZheA0LK9ndf4b3I,2HGFC3B90GH427829,95098.0,DDC,consumer,1,15438.0,16999.0,10440.0,13152.0,,,,15438.0
201,1qp8qEqD5MRugfRscHTYQxmhjPl,5N1AT2MV3FC814482,102356.0,DDC,consumer,1,,,9540.0,12290.0,,,,
202,1qp95ocb7w0YELwJ7IM8GokLP29,3MZBM1U79FM181001,70500.0,DDC,consumer,1,4893.0,9900.0,5035.0,7255.0,,,,4893.0
203,1qPg8ZCzKxFgV3aN4VwWp9nW2FX,2HGFB2F50FH021472,57237.0,DDC,consumer,1,10925.0,15900.0,8125.0,10820.0,,,,10925.0
204,1qPI7wqWLoj3ZppPy4JBzmlwS6f,JN1BJ1CRXHW102584,55926.0,FAMILY,consumer,1,15913.0,18500.0,14190.0,18713.0,,,,15913.0
205,1qPKoU0rVmD78n0gkmYeiPq3CuX,,77000.0,DDC,consumer,1,,,11055.0,14720.0,,,,
206,1qPSi84SxARBI7jfZ5KmaLFIY4V,3C4PDDFG2ET151995,89262.0,DDC,consumer,1,12900.0,15000.0,7840.0,12295.0,,,,12900.0
207,1qPSq5lYKDCNF49LIFlDAzQeKuf,SALVD2BG3HH213823,108035.0,DDC,consumer,1,,,9210.0,11378.0,,,,
208,1qrgm512o0FNERw3JF5kD3UNmv9,5TFDZ5BN5HX020292,82737.0,DDC,consumer,1,33108.0,39500.0,22275.0,26380.0,,,,33108.0
209,1qtxk64vPvftyLA5clhCgSbrVEk,5NMS2CAD7KH064481,57627.0,DDC,consumer,1,23513.0,28000.0,,,,,,23513.0
210,1quAGjCryKJv8MjWzOR2x2MhZS9,WVWVF7AU1JW205923,58000.0,DDC,consumer,1,,,,,,,,
211,1qUFaxoMRLIwMhV03yJTCQ1SnHE,3C4PDDFG2ET151995,125000.0,DDC,consumer,1,,,13985.0,,,,,
212,1quFtrbTLOPnNX2HIVphbcaPVMm,3VWT47AUXGM012947,104374.0,DDC,consumer,1,18145.0,20199.0,,,,,,18145.0
213,1qV2TFSqjjOWyu1UgQfLeDcS6bd,,1234.0,DDC,consumer,1,,,31345.0,39915.0,,,,
214,1qVOlK4YMSkDMF69W1CFkI7iPYE,2C4RDGDG4KR633850,46909.0,DDC,consumer,1,22301.0,24500.0,20585.0,24691.0,,,,22301.0
215,1qVZcZDxoSLwNrWMMgQY7lzNArv,,55000.0,DDC,consumer,1,,,5745.0,8550.0,,,,
216,1qwbMcUVurDtgg8HaKLWOdZF1Bz,,115000.0,DDC,consumer,1,,,,,,,,
217,1qwbp6rGn0nC7d8HGjYDtlgiOt1,5XYKWDA76FG646222,29904.0,DDC,consumer,1,18500.0,23000.0,,,,,,18500.0
218,1qwcHtMhtyrKm5t3saVMwPS8Oop,2HGFC2F69JH010758,30481.0,DDC,consumer,1,16174.0,21499.0,,,,,,16174.0
219,1qwft9i8Zkm1TSMcKqVpovDnIQt,WP0CD29958S789731,35256.0,DDC,consumer,1,75200.0,100000.0,,,,,,75200.0
220,1qwK6RRTCQAZiI0MKQi8fNWUSoL,5TDYK3DC7FS650808,60033.0,DDC,consumer,1,28500.0,32900.0,,,,,,28500.0
221,1qwKZiWlMtu7S91zF4KcgL3Lph0,4T1BF1FK3GU565427,77396.0,DDC,consumer,1,14583.0,17800.0,,,,,,14583.0
222,1qwKzRfAZIPGWs1x0ja5mrZsdaA,2HKRM4H32DH115368,129877.0,DDC,consumer,1,10308.0,13888.0,,,,,,10308.0
223,1qxaAMDI8gVTWjwvKunIIfpHyuZ,JF2SJEDC0HH459907,52120.0,DDC,consumer,1,16388.0,29000.0,,,,,,16388.0
224,1qXBzTg2KtNj5ElxDwaaeWktsIx,1C3CCCBG7FN713560,48017.0,DDC,consumer,1,13700.0,16999.0,9260.0,13210.0,,12900.0,0.0,13700.0
225,1qXkCoos3ai4V3wpQ2KLW41J4oR,3VW717AU5JM762080,89561.0,DDC,consumer,1,12399.0,18800.0,10910.0,,,,,12399.0
226,1qXkfnX4CFyDNkheRO02c6zE7rA,2HKRW2H56JH133755,31068.0,DDC,consumer,2,26149.0,28500.0,21150.0,27580.0,,,,26149.0
227,1qXlbKTcjazhpGCsMAfyz7lYtNB,2HGFB2F48FH053139,108339.0,DDC,consumer,1,10401.0,13500.0,8835.0,10570.0,,,,10401.0
228,1qXMuLnnmoNu440eNQr6nY8JxAK,,63676.0,DDC,consumer,1,,,14425.0,17350.0,,,,
229,1qXn7NcGpUynBBRhbSzem6EhPGb,1FTEW1EG5JFC68010,42255.0,DDC,consumer,1,52200.0,56500.0,35860.0,42755.0,,,,52200.0
230,1qXNLHVyBf4oSBb1voITvMpldOJ,5N1AR2MM1GC655694,128627.0,DDC,consumer,1,21090.0,26800.0,13985.0,,,,,21090.0
231,1qXvaWGMYMJrfLMKLjGlY4eT7lv,SADCK2GXXJA293797,14208.0,DDC,consumer,1,41751.0,49900.0,25755.0,33420.0,,,,41751.0
232,1qXZ0Mn5FRjHfziJJgCxnCjpmaF,KNDJX3AA6J7546920,41143.0,DDC,consumer,1,19751.0,21000.0,14660.0,18420.0,,,,19751.0
233,1qY6bJeOhdc1NsT7jZKveTzM6V6,5N1AT2MT2LC819845,3482.0,DDC,consumer,1,22651.0,24800.0,16495.0,22425.0,,,,22651.0
234,1qY9QkCklFclXCsTB52zzMsff88,WVWWF7AU1HW010094,52067.0,DDC,consumer,1,28150.0,31000.0,10630.0,13975.0,,,,28150.0
235,1qYBSZ6qOXTOXrhuZZ1kfM5p7ur,1C4RJFBG5FC653710,51170.0,MQL,consumer,1,27000.0,30000.0,16920.0,22895.0,,0.0,0.0,27000.0
236,1r3rWwtAMJqgmbsfYYsKLLGF81t,,64550.0,DDC,consumer,1,,,,,,,,
237,1r4uvRcjKneUGGhcBRawm6z19XC,3GKALXEX9JL150420,68023.0,DDC,consumer,1,26600.0,29000.0,,,,,,26600.0
238,1r54Z0HPo6OGKLJz0dRyo1Q9Lyt,JM3TCBDY2J0236576,25600.0,DDC,consumer,1,,,,,,,,
239,1r91vw9BmMiKhDE9kg5YbVwkL5b,2T3ZFREV3JW487478,48330.0,DDC,consumer,1,22563.0,25000.0,16305.0,22110.0,,0.0,25000.0,22563.0
240,1rAf5vqefklY5SkmzkOtjHUycNW,5TFHZ5BN1GX002730,75241.0,DDC,consumer,2,36550.0,44000.0,,,,,,36550.0
241,1rAfYKyUuYlf3bdekwKepEgQaiv,WA1DGCFE3ED020173,104476.0,DDC,consumer,1,27313.0,30000.0,,,,,,27313.0
242,1rAjvRYiVcKnHanXo2hLK1LZov1,1FAHP2J88HG120359,55190.0,DDC,consumer,1,17955.0,20000.0,,,,,,17955.0
243,1rAjWGD9YvLn0hsXhcOKyqFdANg,5UXKR0C58G0P22525,44403.0,DDC,consumer,1,36908.0,41500.0,,,,,,36908.0
244,1rakg2qqVqfB3j6pcR94QrgC3vr,,17000.0,DDC,consumer,1,29467.0,32088.0,27284.0,29711.0,,,,29467.0
245,1ramAuUKiXa1MGiqypnCu0hYyTE,5N1DL0MM6HC517055,17276.0,DDC,consumer,1,30450.0,32088.0,27284.0,29711.0,,30500.0,34000.0,30450.0
246,1rat3FWJSqcPEAe13m4aAA7ZnO1,1C4NJRAB2FD100741,123727.0,DDC,consumer,1,10337.0,11276.0,9571.0,10441.0,,0.0,0.0,10337.0
247,1rATgTJRS3TjE5BNb8pcKGlayaE,SALFR2BG4EH403101,99943.0,DDC,consumer,1,15200.0,18900.0,,,,,,15200.0
248,1rAU0ke2N84rKf6icM5RM0KamzP,WDDGF8ABXEG216535,94964.0,DDC,consumer,1,13775.0,15499.0,,,,,,13775.0
249,1raUR2RP998tBFPKHq05RrBdlwm,5N1AT2MM7GC803204,47126.0,DDC,consumer,1,11494.0,12536.0,10643.0,11607.0,,15150.0,0.0,11494.0
250,1rBf1j1So6BB6R1yLcEw03Eggl0,5XYPG4A37HG225547,84147.0,DDC,consumer,1,15199.0,17000.0,,,,,,15199.0
251,1rBgqLZ867dacLQ3GfjjQB5ioEF,3KPFL4A78JE207457,48463.0,DDC,consumer,1,13158.0,15899.0,,,,,,13158.0
252,1rBi0qooDnwBfvDyiKClgXm7lDN,1FMCU9GD4HUC82982,99976.0,DDC,consumer,1,14868.0,17000.0,,,,,,14868.0
253,1rBiPf2ZuRe43lzeriy6D2J68Gu,2HGFC2F53HH025905,38205.0,DDC,consumer,1,12300.0,16000.0,,,,12800.0,0.0,12300.0
254,1rBwHO8w9xyV57zKNOiA5mEv9mt,,150000.0,DDC,consumer,1,,,4320.0,10980.0,,,,
255,1rDFBlKVOocVhkd7j88Fr60rjBZ,5UXWX5C51CL716739,111465.0,DDC,consumer,1,9120.0,11000.0,,,,9500.0,,9120.0
256,1rDFMG5zYEwYIKTemCvrw8prZYc,JN8AY2NE8H9700115,77349.0,DDC,consumer,1,40500.0,44900.0,,,,0.0,41499.0,40500.0
257,1rDW5MeUCYD2jtk2sC3SnjLHk7J,5UXWX7C59DL981566,100748.0,MQL,consumer,1,9025.0,14750.0,,,,,,9025.0
258,1rE1Em9E4HBERzxKTQuWtrQmDFx,WBA3B3C55DF533171,143577.0,DDC,consumer,1,10213.0,11999.0,,,,,,10213.0
259,1rEDg2CgtgyEDGkWpyFNbnhRsAJ,1FTEW1EG7HFA90708,99268.0,DDC,consumer,1,45386.0,49000.0,31865.0,38310.0,,,,45386.0
260,1rEJnPuSuvMIoun1WNW247gFeH5,5N1AT2MT3GC735572,52613.0,DDC,consumer,1,14963.0,18500.0,,,,,,14963.0
261,1rGrO9R7urPSYexc1ud0Iz3qOXE,1N4AA6AP6JC371475,62507.0,DDC,consumer,1,23655.0,27488.0,,,,,,23655.0
262,1rGuxwn6gI0S1afb0VNPsA2YccR,1N6BA1F43GN502002,94610.0,DDC,consumer,1,44983.0,48500.0,,,,,,44983.0
263,1riaa2afJWpiXYkqZwt7mMSunxY,WBA8A3C57GK551207,76854.0,DDC,consumer,1,18800.0,20584.0,17416.0,19059.0,,0.0,18900.0,18800.0
264,1riaM2ZiI2Q0QnONpwkHhheZuPz,2T1BURHEXGC642033,65398.0,DDC,consumer,1,28391.0,31012.0,26288.0,28715.0,,,,28391.0
265,1rianW7rr2TTzZX8R5H6NY50uAZ,JF1ZNAA19G8700428,86003.0,DDC,consumer,2,16250.0,13448.0,11412.0,12452.0,,16250.0,17500.0,16250.0
266,1ribaqfN2T73HYJwxFmudvie1zk,WAUBGCFL8FA007480,75580.0,DDC,consumer,1,23640.0,25770.0,21889.0,23861.0,,23750.0,30500.0,23640.0
267,1ribEVsgp1Zkcyz36AZOZ5CX6fq,,102000.0,DDC,consumer,1,5574.0,6464.0,5161.0,5985.0,,,,5574.0
268,1ribNIlWkQTlF38GCrT9SnaOVQT,WBA3C3G59FNT51487,63170.0,DDC,consumer,1,13497.0,14711.0,12497.0,13621.0,,0.0,22000.0,13497.0
269,1riryIC781QXgnDa1dSlbmWWPfV,,46000.0,DDC,consumer,1,14906.0,16241.0,13802.0,15038.0,,,,14906.0
270,1rizTuReLVapf70aMOm5NcpXWUk,JM1DKDC77J0309106,25728.0,DDC,consumer,1,16241.0,17690.0,15038.0,16380.0,,16450.0,0.0,16241.0
271,1rj9er1yvxWW5IijL2xfSzc0loO,1HGCR2F30FA801855,88615.0,DDC,consumer,1,12303.0,13504.0,11392.0,12504.0,,0.0,0.0,12303.0
272,1rjcGapDpryGxCJo37F7LvLBGWw,5UXWX9C57E0D20314,13400.0,DDC,consumer,1,15283.0,16657.0,14151.0,15423.0,,,,15283.0
273,1rJCZhXsSeBFpr9URTvS7K1Arc7,1FMCU9J96HUD88516,48635.0,DDC,consumer,1,21900.0,24000.0,,,,22000.0,24000.0,21900.0
274,1rjGcmtYyYPesXs8n5NdiXqbTsJ,,89000.0,DDC,consumer,1,12303.0,13504.0,11392.0,12504.0,,,,12303.0
275,1rjGyAH37MDnLhcyC2dSww6K9LN,WA1VGCFE4ED009770,46289.0,DDC,consumer,1,29364.0,31974.0,27189.0,29606.0,,0.0,29900.0,29364.0
276,1rjL6GJX1qrjT7pcADh00kJzOmg,JN1BJ1CR0JW209990,18168.0,DDC,consumer,1,18233.0,19857.0,16882.0,18386.0,,0.0,21500.0,18233.0
277,1rlKmQgyDNCtnccb2uioiZkg3Tr,KMHD84LF7LU908164,41736.0,DDC,consumer,1,17788.0,19423.0,16470.0,17984.0,,0.0,18999.0,17788.0
278,1rlKVI0OC0IjCgDIxywgisYFAqn,,64000.0,DDC,consumer,1,21532.0,23622.0,19937.0,21872.0,,,,21532.0
279,1rlpX0pmiecjMEY0b2N65GxIv05,2T3W1RFV0KW054511,66087.0,DDC,consumer,1,24600.0,18695.0,15879.0,17310.0,,24400.0,26800.0,24600.0
280,1rm2PovIVlm1jX3bpIhlUA5MB6s,JM1BN1U71H1117065,43549.0,DDC,consumer,1,13350.0,13182.0,11196.0,12206.0,,13400.0,14500.0,13350.0
281,1rmLFJ4V7EcY8aCSPk09WdxnUrs,5N1AT2MV3KC711430,15032.0,DDC,consumer,1,24665.0,26855.0,26208.0,28538.0,,0.0,25650.0,24665.0
282,1roiXXDxGcj338FSQUwDzUDLkDM,KNDPCCA2XD7503877,75643.0,DDC,consumer,1,17343.0,18903.0,16058.0,17503.0,,0.0,0.0,17343.0
283,1rPCCTWkpOZNCQP7zgUVp5FrhI4,3N1CP5BVXLL477429,1860.0,DDC,consumer,1,19285.0,22500.0,,,,,,19285.0
284,1rPCsER0J3MgdSDpyxC5nsUc09H,KM8J3CA47GU051041,87977.0,DDC,consumer,1,13918.0,15599.0,,,,13918.0,,13918.0
285,1rPEWRqQPFGFHYzKdQmBkvOhMEz,,78000.0,DDC,consumer,1,,,,,,,,
286,1rPvjFKVXtwy96SQSTEaVk3Eh0I,KM8SNDHFXFU111730,80705.0,DDC,consumer,1,16625.0,19000.0,,,,17050.0,,16625.0
287,1rPvvXI3B2G99rpUUGZDE0SD1n3,SALWR2VF6FA625068,112346.0,DDC,consumer,1,32386.0,35397.0,,,,0.0,48000.0,32386.0
288,1rPxRuXKkfexskkxFgY8Qkgk8Rn,,29000.0,DDC,consumer,1,,,,,,,,
289,1rqwBIrHSd89IzF3unludjeZRox,2HGFC2F7XKH044122,16532.0,DDC,consumer,1,19500.0,20802.0,17685.0,19261.0,,19500.0,22500.0,19500.0
290,1rqwwOQ5DFD1Ma1DGrm5wzP3aZX,,58000.0,DDC,consumer,1,12803.0,13960.0,11855.0,12926.0,,,,12803.0
291,1rqxV3SKFN8ISiqa0RuxfDMUQPU,3VW2B7AJ8HM396557,49288.0,DDC,consumer,1,12293.0,13405.0,11382.0,12412.0,,0.0,0.0,12293.0
292,1rRkb8ST17yDrZPlYE8jMujkY7w,WVWVF7AU8JW296057,6993.0,DDC,consumer,1,37850.0,44000.0,,,,37650.0,0.0,37850.0
293,1rRQykKGKtJhC2Bp6lASAs04k6I,SAJXA2GB3BLV03362,7000.0,MQL,consumer,1,,,,,,,,
294,1rRRA868zw1MpLwmO3Xu9jBjqWq,SAJXA2GB3BLV03362,72125.0,MQL,consumer,1,10213.0,12400.0,,,,,,10213.0
295,1rSXtjwWj7x8hhYnqmPGt3FQaZ5,NMTKHMBX1JR019754,44782.0,DDC,consumer,1,18128.0,19756.0,,,,18900.0,44000.0,18128.0
296,1rUAvS2J3BFiLpn1CMCWg6KLDtn,5NMSHDAG8AH408154,162999.0,DDC,consumer,1,,,,,,,,
297,1rUbjfBQvqXoBQSz9gMopkC6lVF,,84400.0,DDC,consumer,1,,,,,,,,
298,1rUIJYj1z3Bwso7b3dKLl0sjqf9,WVWVF7AU8JW296057,128500.0,DDC,consumer,1,,,,,,,,
299,1rUojpEJpwhz5vclV77LBYiMy86,KNADN5A32E6933747,87032.0,DDC,consumer,1,7200.0,7999.0,,,,0.0,0.0,7200.0
300,1rUzBkgOXNubVhvvyqLxJboHfzX,WBXHT3C35G5E52501,44043.0,DDC,consumer,2,23877.0,25995.0,23182.0,25238.0,,22800.0,0.0,24593.0
301,1rvDcOWVIfwoI4I6LJBra6lqDZe,2T2BK1BA6BC115043,132390.0,MQL,consumer,1,12432.0,13760.0,11511.0,12741.0,,,,12432.0
302,1rVNI6ekD1BAfHMu1hL9DzRhEOa,,50000.0,DDC,consumer,1,,,,,,,,
303,1rVTVnxcxhUMDTmKvnRR3PpRTRR,,99000.0,DDC,consumer,1,,,,,,,,
304,1rwuZ5Njot555m4KbPn3lQxxNwM,SALVP2BG7HH187346,24204.0,MQL,consumer,1,28746.0,31299.0,26617.0,28981.0,,32200.0,33000.0,28746.0
305,1rwXPHgf7aRfo6V18WPPG99uosc,JTHBK1GG5G2224096,68653.0,MQL,consumer,4,22200.0,23170.0,19684.0,21454.0,,22200.0,26000.0,22200.0
306,1rwY7ai3Domf8fcktI8pxSXuVDI,WDDZF4KB4HA062380,15706.0,MQL,consumer,1,35752.0,38935.0,33104.0,36051.0,,0.0,0.0,35752.0
307,1rwZTEjnVP6Z9k469OTmZLxbSuD,,50000.0,MQL,consumer,1,22845.0,24879.0,21153.0,23036.0,,,,22845.0
308,1rX5RDAdzqGN1qoLowQvAaYxVeP,WAUK8GFF7G1081022,100672.0,DDC,consumer,1,21101.0,23066.0,,,,0.0,0.0,21101.0
309,1rX6omKxYDblgkXY3UAudnnMMD1,,62000.0,DDC,consumer,1,,,,,,,,
310,1rYFt9dsyiLk98gy5k0pGWw33M1,1C4BJWDG1GL102481,84844.0,DDC,consumer,1,17653.0,19255.0,16345.0,17829.0,,29450.0,0.0,17653.0
311,1rYG40BO98LcF80LuvugT9LNVS4,JF2GPACC1F9245465,36027.0,DDC,consumer,1,16336.0,17802.0,15126.0,16483.0,,16500.0,0.0,16336.0
312,1rYGXuFxQFWXzvVLXXlWlMNbiMO,1HGCV1F30KA802956,27893.0,DDC,consumer,1,23563.0,25654.0,21818.0,23754.0,,26550.0,0.0,23563.0
313,1rYHZkeIGVWxY0JTUDvJ5qfygLi,5UXWX9C57E0D20314,72323.0,DDC,consumer,1,15700.0,16657.0,14151.0,15423.0,,15500.0,0.0,15700.0
314,1rYIRv6y2RkOERH3K0kAb6S4GRS,2HGFC3B99HH451922,45534.0,DDC,consumer,1,15485.0,16872.0,14338.0,15622.0,,17800.0,0.0,15485.0
315,1s0YAOzYmCEZ10I68nRSKSw2I1a,,93000.0,DDC,consumer,1,11013.0,12014.0,10197.0,11124.0,,,,11013.0
316,1s0YPG3dq9FemeDV8BNY0pdmOyZ,KMHD84LF0HU221647,94515.0,DDC,consumer,1,10800.0,12014.0,10197.0,11124.0,,10600.0,12000.0,10800.0
317,1s27njEcLF9qnpNN99LRbgZE2Bj,JM1DKFD73H0164246,36696.0,DDC,consumer,1,19342.0,21060.0,17909.0,19500.0,,19600.0,23500.0,19342.0
318,1s27URnXcoq8zpn0eNWWyxNoErH,1HGCR2F39GA803508,103576.0,DDC,consumer,1,14717.0,16096.0,13627.0,14904.0,,0.0,17500.0,14717.0
319,1s28QW0ClQ0yogOba0VKeSXogAW,WMWXR3C06L2L78590,6380.0,DDC,consumer,1,25777.0,28068.0,23868.0,25989.0,,0.0,27000.0,25777.0
320,1s2ig2apM1y0BRqUIUIh797ABQh,WA1VFCFP7CA122700,82913.0,MQL,consumer,3,14200.0,13165.0,11183.0,12190.0,,14200.0,15000.0,14200.0
321,1s2M0QJKlLS7DVllyHccfl1C3cA,2HKRM4H50GH134197,57049.0,DDC,consumer,3,19903.0,26765.0,22588.0,24782.0,,20200.0,21500.0,19903.0
322,1s2qcb0FBa65oFJ0nYVR4Fy5fIi,1GYKNDRS4HZ287236,17781.0,DDC,consumer,1,33794.0,36793.0,31291.0,34068.0,,33794.0,0.0,33794.0
323,1s2ZGM3lB8r39l7wkRRbSWqEHuE,1C3CCCBB0GN106762,63244.0,DDC,consumer,1,12000.0,35832.0,30454.0,33178.0,,0.0,12600.0,12000.0
324,1s5FmAMDXAeSPQB8tjqGGCavO0g,WVGJV7AX8GW560913,63347.0,MQL,consumer,1,17477.0,19038.0,16182.0,17628.0,,17500.0,0.0,17477.0
325,1s5qyeMa3Xkfg0eMh11neiMe9BG,1FA6P8TH6K5105188,28037.0,DDC,consumer,1,19735.0,21520.0,18273.0,19926.0,,29900.0,0.0,19735.0
326,1s5VG5eaYdNwSBYTomjrCUZW7Uw,5UXWX9C54G0D76245,65248.0,DDC,consumer,1,26112.0,28448.0,24178.0,26341.0,,0.0,0.0,26112.0
327,1s7kIWJ3Wka25y0kfNcudQiVlUs,JN1AV7AR1EM702343,69396.0,DDC,consumer,1,19496.0,21236.0,18052.0,19663.0,,0.0,0.0,19496.0
328,1s7kzpBP2lFGNQx79QVlzgn30Fr,1C4AJWAG0HL537638,23832.0,DDC,consumer,1,22926.0,24962.0,21228.0,23113.0,,31750.0,33000.0,22926.0
329,1s7lfHYxlEvXd7Cv8vgPuzVeldc,3N1AB7AP3JY246523,61883.0,DDC,consumer,1,11213.0,12236.0,10382.0,11330.0,,11250.0,0.0,11213.0
330,1s8Tk5EL5jCEmLrZAeQJdrCssyV,2T3JFREV2GW491866,90279.0,DDC,consumer,3,20150.0,20572.0,17469.0,19048.0,,20150.0,24000.0,20150.0
331,1s8Tw6FcMg7a9VaDVAtbyQjhjWN,JTDKDTB3XD1036719,136331.0,DDC,consumer,1,6800.0,7676.0,6283.0,7107.0,,6800.0,11899.0,6800.0
332,1s8wdCyN56eeBrRcyU7MmLCioj2,,63500.0,DDC,consumer,1,19611.0,21363.0,18158.0,19781.0,,,,19611.0
333,1s8wLkV8dZSJyfTpcRbWKKlkl49,2HKRW2H94HH125120,93070.0,DDC,consumer,1,17477.0,19038.0,16182.0,17628.0,,0.0,27500.0,17477.0
334,1s8wUWBCuDLrS84gMRd0zsz27lw,5NPE34AF0HH563863,83353.0,DDC,consumer,1,10500.0,10979.0,9290.0,10166.0,,10500.0,18000.0,10500.0
335,1sBM8tNo1Cp8Q5x0ABoUsMw4DeR,1C6RR7LG5MS515625,7910.0,DDC,consumer,1,55000.0,54684.0,26574.0,28927.0,,40250.0,66700.0,55000.0
336,1sDOMJel78qz6rg8FusRlD9EJHY,2HGFC2F55KH014153,24727.0,DDC,consumer,1,18388.0,20023.0,17026.0,18540.0,,18400.0,20500.0,18388.0
337,1sDTwhDEdcHf9UgX5ZJXWv6YrD5,3GNCJKSB8FL208439,67857.0,DDC,consumer,1,9735.0,10333.0,8736.0,9568.0,,0.0,13500.0,9735.0
338,1sEjisqX7bjo6jYCBmtzAuWjnNK,1N6BD0CT0GN770714,72903.0,DDC,consumer,1,23829.0,25789.0,21879.0,23879.0,,23629.0,25000.0,23829.0
339,1sfyyF9xjcg2W2ISN9IjAds0iD7,5N1AT2MV5HC739240,67109.0,DDC,consumer,1,18305.0,19813.0,16764.0,18345.0,,18105.0,21750.0,18305.0
340,1sg2jnjffb6ywf7zhRjlxClnks9,5N1AT2MV4FC911190,63553.0,DDC,consumer,1,17578.0,19151.0,16276.0,17732.0,,17578.0,19900.0,17578.0
341,1sg3ZfxmDHl4nAPqUFdXPaAvN0F,WBA5A7C59ED614593,60000.0,DDC,consumer,1,15071.0,16199.0,13769.0,14999.0,,14871.0,23000.0,15071.0
342,1sgL2roicwqT33V2HeEdWvWHFke,5TDDZRFH3KS974094,11800.0,DDC,consumer,1,45200.0,45624.0,38802.0,42244.0,,44250.0,47500.0,45200.0
343,1sgqgdQCsGLZseGcmLHqheeBiW3,JM1BPALM8K1106640,6760.0,DDC,consumer,1,20600.0,14684.0,12473.0,13596.0,,20600.0,26499.0,20600.0
344,1sgr9h4x8Guu5MkuA0yBr99gKgd,KMHLN4AG4MU105071,8012.0,DDC,consumer,1,20900.0,25619.0,14801.0,23721.0,,20900.0,23400.0,20900.0
345,1sgUGkWzSLZkG0u6I8qXCGn7vmf,1G1FB1RS5J0184912,31778.0,DDC,consumer,1,31592.0,34396.0,29252.0,31848.0,,0.0,34998.0,31592.0
